Protein	Accession	Accession.id
A0A0E0UBP0	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UBU7	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UBV5	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UBX6	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UC24	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCM8	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCS0	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCT0	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCT8	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCU7	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCU9	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCV1	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCX8	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UCY2	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UD17	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UD69	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UD90	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UD97	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UDD5	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UDL4	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UDW5	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UEF9	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UEH3	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UET8	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UEW7	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UEX4	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UFF6	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UFH5	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UFJ1	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UFL2	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UG10	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UG46	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UGD4	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UGI2	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UGL8	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UH56	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UHM0	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UHQ8	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UHT8	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UHU9	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UHV7	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UI25	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UI36	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UIH3	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UII0	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UIQ4	CP002740	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002740&DTYPE=CMP
A0A0E0UJ54		
A0A0E0UJ98		
A0A0E0UJC1		
A0A0E0UKM9		
A0A0E0UKN7		
A0A0E0UKP1		
A0A0E0UKY1		
A0A0E0UL81		
A0A0E0ULB5		
A0A0E0ULH8		
A0A0E0UN93		
A0A0E0UN97		
A0A0E0UNG4		
A0A0E0UNJ4		
A0A0E0UNP3		
A0A0E0UPG1		
A0A0E0UPL1		
A0A0E0UPR3		
A0A0E0UPR9		
A0A0E0UPX2		
A0A0E0UQ72		
A0A0E0UQG5		
A0A0E0URT6		
A0A0E0UW41	CP002816	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002816&DTYPE=CMP
A0A0E0UWC2	CP002816	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP002816&DTYPE=CMP
A0A0E1EET6	CP010867	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP010867&DTYPE=CMP
A0A0E1EL42	CP010867	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP010867&DTYPE=CMP
A0A0E1EN14	CP010867	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP010867&DTYPE=CMP
A0A0E1R974	HF558398	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|HF558398&DTYPE=CMP
A0A0E1Y3Q6		
A0A0E2CSW4		
A0A0E2D3A7		
A0A0E3CNN1	CP021426	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP021426&DTYPE=CMP
A0A0E3CRJ7	CP021426	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP021426&DTYPE=CMP
A0A0F0JYS2	CP013322	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP013322&DTYPE=CMP
A0A0F6P9K5		
A0A0G2PF30	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9D4	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9D8	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9E8	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9E9	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9F8	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9F9	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9G0	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9H1	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9H2	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9I7	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9K0	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9L2	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9N7	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0G2Q9N9	AM408590	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AM408590&DTYPE=CMP
A0A0H0YCP0		
A0A0H0YG72		
A0A0H0YGD0		
A0A0H1NRE3	CP010867	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|CP010867&DTYPE=CMP
A0A0H1XJQ7		
A0A0H2UQ40	AE005672	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005672&DTYPE=CMP
A0A0H2USC0		
A0A0H2USF2		
A0A0H2USF3		
A0A0H2USG1		
A0A0H2USH9		
A0A0H2USM2		
A0A0H2USP0		
A0A0H2USP5		
A0A0H2USS8		
A0A0H2UWW5	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UWZ6	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UX03	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UX23	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UX29	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UX95	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UXE8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UXR4	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UXU2	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UXV0	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UXW2	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UY03	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UY50	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UY62	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UY65	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UY89	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UY99	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYA8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYC2	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYC3	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYD2	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYJ4	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYP6	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYV7	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYY2	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYY3	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UYY9	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZ04	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZ60	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZ75	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZI2	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZL0	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZM7	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZP6	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZP8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZQ6	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZT5	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZX5	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2UZZ8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V013	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V042	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V062	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V075	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0B5	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0C3	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0C8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0D7	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0E5	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0F8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0J1	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0L8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0M8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0Q5	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0R7	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0T8	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0W2	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0Y6	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V0Z7	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V104	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V107	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V132	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V137	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
A0A0H2V170	AE005674	http://trna.ie.niigata-u.ac.jp/cgi-bin/trnadb/whole_seq_list.cgi?GID=|AE005674&DTYPE=CMP
